match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,13.4,England,Australia,MM Ali,JM Bairstow,GJ Maxwell,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,13.5,England,Australia,JM Bairstow,MM Ali,GJ Maxwell,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,13.6,England,Australia,MM Ali,JM Bairstow,GJ Maxwell,6,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,14.1,England,Australia,JM Bairstow,MM Ali,JR Hazlewood,0,0,,,,,,caught,JM Bairstow,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,14.2,England,Australia,HC Brook,MM Ali,JR Hazlewood,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,14.3,England,Australia,MM Ali,HC Brook,JR Hazlewood,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,14.4,England,Australia,HC Brook,MM Ali,JR Hazlewood,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,14.5,England,Australia,HC Brook,MM Ali,JR Hazlewood,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,14.6,England,Australia,HC Brook,MM Ali,JR Hazlewood,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.1,England,Australia,MM Ali,HC Brook,PJ Cummins,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.2,England,Australia,MM Ali,HC Brook,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.3,England,Australia,HC Brook,MM Ali,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.4,England,Australia,MM Ali,HC Brook,PJ Cummins,0,0,,,,,,caught,MM Ali,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.5,England,Australia,LS Livingstone,HC Brook,PJ Cummins,0,1,1.0,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.6,England,Australia,LS Livingstone,HC Brook,PJ Cummins,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,15.7,England,Australia,LS Livingstone,HC Brook,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,16.1,England,Australia,LS Livingstone,HC Brook,JR Hazlewood,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,16.2,England,Australia,HC Brook,LS Livingstone,JR Hazlewood,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,16.3,England,Australia,LS Livingstone,HC Brook,JR Hazlewood,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,16.4,England,Australia,HC Brook,LS Livingstone,JR Hazlewood,2,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,16.5,England,Australia,HC Brook,LS Livingstone,JR Hazlewood,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,16.6,England,Australia,LS Livingstone,HC Brook,JR Hazlewood,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,17.1,England,Australia,HC Brook,LS Livingstone,A Zampa,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,17.2,England,Australia,LS Livingstone,HC Brook,A Zampa,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,17.3,England,Australia,HC Brook,LS Livingstone,A Zampa,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,17.4,England,Australia,LS Livingstone,HC Brook,A Zampa,6,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,17.5,England,Australia,LS Livingstone,HC Brook,A Zampa,2,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,17.6,England,Australia,LS Livingstone,HC Brook,A Zampa,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,18.1,England,Australia,LS Livingstone,HC Brook,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,18.2,England,Australia,HC Brook,LS Livingstone,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,18.3,England,Australia,LS Livingstone,HC Brook,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,18.4,England,Australia,HC Brook,LS Livingstone,PJ Cummins,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,18.5,England,Australia,LS Livingstone,HC Brook,PJ Cummins,0,0,,,,,,caught,LS Livingstone,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,18.6,England,Australia,CJ Jordan,HC Brook,PJ Cummins,0,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.1,England,Australia,HC Brook,CJ Jordan,MP Stoinis,0,1,1.0,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.2,England,Australia,HC Brook,CJ Jordan,MP Stoinis,4,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.3,England,Australia,HC Brook,CJ Jordan,MP Stoinis,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.4,England,Australia,CJ Jordan,HC Brook,MP Stoinis,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.5,England,Australia,HC Brook,CJ Jordan,MP Stoinis,1,0,,,,,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.6,England,Australia,CJ Jordan,HC Brook,MP Stoinis,0,1,,,,1.0,,,,,
16,2024,2024-06-08,"Kensington Oval, Bridgetown, Barbados",2,19.7,England,Australia,HC Brook,CJ Jordan,MP Stoinis,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,0.1,West Indies,Uganda,BA King,J Charles,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,0.2,West Indies,Uganda,BA King,J Charles,AR Ramjani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,0.3,West Indies,Uganda,J Charles,BA King,AR Ramjani,0,4,,,4.0,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,0.4,West Indies,Uganda,J Charles,BA King,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,0.5,West Indies,Uganda,J Charles,BA King,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,0.6,West Indies,Uganda,J Charles,BA King,AR Ramjani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,1.1,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,1.2,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,1.3,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,1.4,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,1.5,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,1.6,West Indies,Uganda,J Charles,BA King,C Kyewuta,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.1,West Indies,Uganda,BA King,J Charles,J Miyaji,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.2,West Indies,Uganda,BA King,J Charles,J Miyaji,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.3,West Indies,Uganda,J Charles,BA King,J Miyaji,0,1,,1.0,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.4,West Indies,Uganda,J Charles,BA King,J Miyaji,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.5,West Indies,Uganda,J Charles,BA King,J Miyaji,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.6,West Indies,Uganda,J Charles,BA King,J Miyaji,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,2.7,West Indies,Uganda,J Charles,BA King,J Miyaji,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,3.1,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,3.2,West Indies,Uganda,J Charles,BA King,C Kyewuta,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,3.3,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,3.4,West Indies,Uganda,J Charles,BA King,C Kyewuta,3,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,3.5,West Indies,Uganda,BA King,J Charles,C Kyewuta,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,3.6,West Indies,Uganda,J Charles,BA King,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,4.1,West Indies,Uganda,BA King,J Charles,AR Ramjani,2,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,4.2,West Indies,Uganda,BA King,J Charles,AR Ramjani,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,4.3,West Indies,Uganda,BA King,J Charles,AR Ramjani,0,0,,,,,,bowled,BA King,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,4.4,West Indies,Uganda,N Pooran,J Charles,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,4.5,West Indies,Uganda,N Pooran,J Charles,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,4.6,West Indies,Uganda,N Pooran,J Charles,AR Ramjani,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,5.1,West Indies,Uganda,J Charles,N Pooran,J Miyaji,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,5.2,West Indies,Uganda,N Pooran,J Charles,J Miyaji,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,5.3,West Indies,Uganda,N Pooran,J Charles,J Miyaji,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,5.4,West Indies,Uganda,N Pooran,J Charles,J Miyaji,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,5.5,West Indies,Uganda,N Pooran,J Charles,J Miyaji,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,5.6,West Indies,Uganda,N Pooran,J Charles,J Miyaji,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,6.1,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,6.2,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,6.3,West Indies,Uganda,N Pooran,J Charles,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,6.4,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,6.5,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,6.6,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,2,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,7.1,West Indies,Uganda,N Pooran,J Charles,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,7.2,West Indies,Uganda,N Pooran,J Charles,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,7.3,West Indies,Uganda,N Pooran,J Charles,B Masaba,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,7.4,West Indies,Uganda,N Pooran,J Charles,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,7.5,West Indies,Uganda,J Charles,N Pooran,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,7.6,West Indies,Uganda,J Charles,N Pooran,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,8.1,West Indies,Uganda,N Pooran,J Charles,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,8.2,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,8.3,West Indies,Uganda,N Pooran,J Charles,F Nsubuga,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,8.4,West Indies,Uganda,N Pooran,J Charles,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,8.5,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,8.6,West Indies,Uganda,J Charles,N Pooran,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,9.1,West Indies,Uganda,J Charles,N Pooran,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,9.2,West Indies,Uganda,N Pooran,J Charles,B Masaba,0,0,,,,,,caught and bowled,N Pooran,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,9.3,West Indies,Uganda,R Powell,J Charles,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,9.4,West Indies,Uganda,J Charles,R Powell,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,9.5,West Indies,Uganda,R Powell,J Charles,B Masaba,3,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,9.6,West Indies,Uganda,J Charles,R Powell,B Masaba,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.1,West Indies,Uganda,R Powell,J Charles,F Nsubuga,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.2,West Indies,Uganda,R Powell,J Charles,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.3,West Indies,Uganda,J Charles,R Powell,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.4,West Indies,Uganda,R Powell,J Charles,F Nsubuga,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.5,West Indies,Uganda,R Powell,J Charles,F Nsubuga,0,1,,1.0,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.6,West Indies,Uganda,R Powell,J Charles,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,10.7,West Indies,Uganda,J Charles,R Powell,F Nsubuga,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,11.1,West Indies,Uganda,J Charles,R Powell,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,11.2,West Indies,Uganda,J Charles,R Powell,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,11.3,West Indies,Uganda,J Charles,R Powell,AR Ramjani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,11.4,West Indies,Uganda,R Powell,J Charles,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,11.5,West Indies,Uganda,R Powell,J Charles,AR Ramjani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,11.6,West Indies,Uganda,J Charles,R Powell,AR Ramjani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,12.1,West Indies,Uganda,R Powell,J Charles,DM Nakrani,2,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,12.2,West Indies,Uganda,R Powell,J Charles,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,12.3,West Indies,Uganda,J Charles,R Powell,DM Nakrani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,12.4,West Indies,Uganda,J Charles,R Powell,DM Nakrani,0,0,,,,,,caught,J Charles,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,12.5,West Indies,Uganda,SE Rutherford,R Powell,DM Nakrani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,12.6,West Indies,Uganda,SE Rutherford,R Powell,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.1,West Indies,Uganda,SE Rutherford,R Powell,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.2,West Indies,Uganda,SE Rutherford,R Powell,B Masaba,0,1,1.0,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.3,West Indies,Uganda,SE Rutherford,R Powell,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.4,West Indies,Uganda,R Powell,SE Rutherford,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.5,West Indies,Uganda,SE Rutherford,R Powell,B Masaba,6,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.6,West Indies,Uganda,SE Rutherford,R Powell,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,13.7,West Indies,Uganda,R Powell,SE Rutherford,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,14.1,West Indies,Uganda,SE Rutherford,R Powell,DM Nakrani,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,14.2,West Indies,Uganda,SE Rutherford,R Powell,DM Nakrani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,14.3,West Indies,Uganda,SE Rutherford,R Powell,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,14.4,West Indies,Uganda,R Powell,SE Rutherford,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,14.5,West Indies,Uganda,SE Rutherford,R Powell,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,14.6,West Indies,Uganda,R Powell,SE Rutherford,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.1,West Indies,Uganda,R Powell,SE Rutherford,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.2,West Indies,Uganda,R Powell,SE Rutherford,B Masaba,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.3,West Indies,Uganda,R Powell,SE Rutherford,B Masaba,0,1,1.0,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.4,West Indies,Uganda,R Powell,SE Rutherford,B Masaba,0,0,,,,,,caught,R Powell,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.5,West Indies,Uganda,AD Russell,SE Rutherford,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.6,West Indies,Uganda,SE Rutherford,AD Russell,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,15.7,West Indies,Uganda,AD Russell,SE Rutherford,B Masaba,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,16.1,West Indies,Uganda,AD Russell,SE Rutherford,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,16.2,West Indies,Uganda,SE Rutherford,AD Russell,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,16.3,West Indies,Uganda,AD Russell,SE Rutherford,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,16.4,West Indies,Uganda,SE Rutherford,AD Russell,DM Nakrani,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,16.5,West Indies,Uganda,AD Russell,SE Rutherford,DM Nakrani,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,16.6,West Indies,Uganda,AD Russell,SE Rutherford,DM Nakrani,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.1,West Indies,Uganda,SE Rutherford,AD Russell,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.2,West Indies,Uganda,SE Rutherford,AD Russell,C Kyewuta,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.3,West Indies,Uganda,SE Rutherford,AD Russell,C Kyewuta,0,0,,,,,,bowled,SE Rutherford,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.4,West Indies,Uganda,R Shepherd,AD Russell,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.5,West Indies,Uganda,R Shepherd,AD Russell,C Kyewuta,0,2,2.0,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.6,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.7,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,4,1,,1.0,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,17.8,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,0,1,,,,1.0,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,18.1,West Indies,Uganda,AD Russell,R Shepherd,J Miyaji,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,18.2,West Indies,Uganda,R Shepherd,AD Russell,J Miyaji,2,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,18.3,West Indies,Uganda,R Shepherd,AD Russell,J Miyaji,2,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,18.4,West Indies,Uganda,R Shepherd,AD Russell,J Miyaji,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,18.5,West Indies,Uganda,R Shepherd,AD Russell,J Miyaji,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,18.6,West Indies,Uganda,AD Russell,R Shepherd,J Miyaji,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.1,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.2,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.3,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.4,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,0,1,1.0,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.5,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.6,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",1,19.7,West Indies,Uganda,AD Russell,R Shepherd,C Kyewuta,0,1,,,1.0,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,0.1,Uganda,West Indies,RG Mukasa,S Sesazi,AJ Hosein,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,0.2,Uganda,West Indies,RG Mukasa,S Sesazi,AJ Hosein,0,0,,,,,,lbw,RG Mukasa,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,0.3,Uganda,West Indies,R Obuya,S Sesazi,AJ Hosein,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,0.4,Uganda,West Indies,R Obuya,S Sesazi,AJ Hosein,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,0.5,Uganda,West Indies,R Obuya,S Sesazi,AJ Hosein,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,0.6,Uganda,West Indies,R Obuya,S Sesazi,AJ Hosein,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,1.1,Uganda,West Indies,S Sesazi,R Obuya,R Shepherd,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,1.2,Uganda,West Indies,S Sesazi,R Obuya,R Shepherd,4,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,1.3,Uganda,West Indies,S Sesazi,R Obuya,R Shepherd,0,0,,,,,,caught,S Sesazi,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,1.4,Uganda,West Indies,AR Ramjani,R Obuya,R Shepherd,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,1.5,Uganda,West Indies,R Obuya,AR Ramjani,R Shepherd,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,1.6,Uganda,West Indies,AR Ramjani,R Obuya,R Shepherd,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,2.1,Uganda,West Indies,R Obuya,AR Ramjani,AJ Hosein,0,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,2.2,Uganda,West Indies,R Obuya,AR Ramjani,AJ Hosein,1,0,,,,,,,,,
17,2024,2024-06-08,"Providence Stadium, Guyana",2,2.3,Uganda,West Indies,AR Ramjani,R Obuya,AJ Hosein,0,0,,,,,,,,,
